Fecha;Vendedor;Tienda;Producto;Medio de pago;Calificación por atención;Club cliente frecuente;Valor
44506;Francisco;Tienda C;Juego NSW;Efectivo;Neutra;Si;51398
44842;Antonio;Tienda D;Preventa Juego PS5;Crédito;Negativa;Si;57895
44518;Antonio;Tienda D;Juego PC;Efectivo;Negativa;Si;29489
44251;Ambrosio;Tienda D;Juego PS5;Efectivo;Negativa;Si;62398
44761;María;Tienda A;Preventa Juego NSW;Débito;Neutra;No;33439
44475;Francisco;Tienda C;Juego PS5;Débito;Neutra;Si;43120
44325;Antonio;Tienda D;Código digital XBOX;Efectivo;Neutra;Si;33255
44401;Antonio;Tienda D;Código digital XBOX;Crédito;Negativa;No;46748
44567;María;Tienda A;Código digital NSW;Efectivo;Negativa;No;54072
44712;Agustín;Tienda B;Suscripción;Crédito;Positiva;Si;32747
44583;Agustín;Tienda B;Código digital STEAM;Efectivo;Neutra;Si;54926
44289;Francisco;Tienda C;Juego PS5;Débito;Negativa;Si;33842
44512;Kike;Tienda B;Preventa Juego NSW;Crédito;Positiva;Si;28410
44617;Kike;Tienda B;Juego PS5;Débito;Negativa;Si;37694
44809;Diego;Tienda C;Suscripción;Crédito;Neutra;Si;42173
44744;Matías;Tienda A;Juego PC;Efectivo;Neutra;No;48235
44474;Antonio;Tienda D;Código digital STEAM;Débito;Positiva;No;38928
44798;Matías;Tienda A;Preventa Juego PS5;Efectivo;Positiva;Si;43877
44737;María;Tienda A;Código digital XBOX;Débito;Neutra;Si;32280
44809;María;Tienda A;Preventa Juego PS5;Crédito;Neutra;Si;43435
44779;Kike;Tienda B;Preventa Juego PS5;Crédito;Positiva;No;35531
44642;Francisco;Tienda C;Preventa Juego XBOX;Crédito;Positiva;No;33347
44293;Antonio;Tienda D;Juego PS5;Crédito;Neutra;Si;64026
44386;Agustín;Tienda B;Juego PC;Efectivo;Negativa;No;46997
44795;Ambrosio;Tienda D;Juego XBOX;Crédito;Negativa;No;60748
44799;Antonio;Tienda D;Juego NSW;Efectivo;Negativa;Si;52553
44750;Kike;Tienda B;Suscripción;Crédito;Positiva;Si;34940
44807;Agustín;Tienda B;Código digital STEAM;Efectivo;Positiva;Si;49231
44509;Ambrosio;Tienda D;Preventa Juego XBOX;Débito;Negativa;No;53112
44446;Matías;Tienda A;Preventa Juego NSW;Efectivo;Positiva;Si;34653
44539;Ambrosio;Tienda D;Código digital PSN;Crédito;Positiva;No;54838
44748;Kike;Tienda B;Juego PS5;Efectivo;Positiva;No;44651
44612;Agustín;Tienda B;Preventa Juego STEAM;Efectivo;Positiva;Si;36483
44535;Agustín;Tienda B;Preventa Juego NSW;Efectivo;Negativa;No;60666
44577;Kike;Tienda B;Juego XBOX;Débito;Neutra;No;61224
44446;Kike;Tienda B;Juego NSW;Débito;Negativa;Si;54527
44860;Matías;Tienda A;Suscripción;Crédito;Neutra;Si;36605
44603;Francisco;Tienda C;Juego PS5;Crédito;Negativa;Si;62953
44599;Matías;Tienda A;Juego PC;Débito;Negativa;No;51672
44432;María;Tienda A;Código digital NSW;Débito;Negativa;Si;44020
44330;Antonio;Tienda D;Preventa Juego NSW;Efectivo;Neutra;Si;33414
44795;Matías;Tienda A;Juego PS5;Crédito;Negativa;Si;50213
44470;Agustín;Tienda B;Preventa Juego PS5;Efectivo;Neutra;No;30838
44382;Diego;Tienda C;Preventa Juego NSW;Efectivo;Positiva;Si;62013
44318;Matías;Tienda A;Código digital NSW;Efectivo;Positiva;Si;59230
44723;Francisco;Tienda C;Juego XBOX;Débito;Positiva;No;63132
44284;María;Tienda A;Suscripción;Crédito;Negativa;Si;64995
44459;Agustín;Tienda B;Suscripción;Débito;Negativa;No;43209
44745;Matías;Tienda A;Preventa Juego XBOX;Efectivo;Neutra;No;61227
44328;Antonio;Tienda D;Código digital XBOX;Crédito;Negativa;Si;30101
44230;Diego;Tienda C;Suscripción;Débito;Positiva;No;48924
44630;Kike;Tienda B;Código digital STEAM;Efectivo;Negativa;Si;55592
44508;Matías;Tienda A;Preventa Juego XBOX;Efectivo;Neutra;Si;54663
44462;Matías;Tienda A;Código digital XBOX;Débito;Positiva;Si;48993
44729;Matías;Tienda A;Juego PS5;Crédito;Negativa;No;59771
44761;Antonio;Tienda D;Código digital PSN;Débito;Neutra;Si;44667
44334;María;Tienda A;Suscripción;Efectivo;Positiva;Si;30806
44807;Matías;Tienda A;Juego NSW;Crédito;Positiva;No;29974
44382;Diego;Tienda C;Preventa Juego XBOX;Crédito;Negativa;Si;40728
44338;Matías;Tienda A;Juego PS5;Crédito;Positiva;Si;37374
44815;Kike;Tienda B;Juego NSW;Efectivo;Neutra;Si;64130
44715;Agustín;Tienda B;Preventa Juego XBOX;Débito;Positiva;No;35987
44391;Francisco;Tienda C;Suscripción;Efectivo;Positiva;No;61621
44201;Francisco;Tienda C;Código digital NSW;Efectivo;Positiva;No;35539
44672;Agustín;Tienda B;Juego NSW;Débito;Negativa;Si;32109
44340;Matías;Tienda A;Juego PS5;Efectivo;Positiva;Si;31297
44705;Antonio;Tienda D;Juego NSW;Crédito;Neutra;Si;48814
44371;Ambrosio;Tienda D;Código digital PSN;Débito;Positiva;No;47237
44388;Antonio;Tienda D;Preventa Juego PS5;Efectivo;Neutra;No;64151
44642;María;Tienda A;Preventa Juego NSW;Débito;Negativa;Si;50681
44724;Diego;Tienda C;Preventa Juego STEAM;Efectivo;Negativa;No;62638
44354;Agustín;Tienda B;Código digital PSN;Efectivo;Neutra;No;44784
44676;María;Tienda A;Código digital XBOX;Efectivo;Negativa;Si;61696
44571;Matías;Tienda A;Preventa Juego XBOX;Débito;Positiva;No;54012
44721;Kike;Tienda B;Juego PC;Débito;Neutra;No;39859
44654;Matías;Tienda A;Juego XBOX;Crédito;Neutra;Si;64273
44824;Kike;Tienda B;Suscripción;Débito;Positiva;No;44295
44417;Ambrosio;Tienda D;Juego NSW;Débito;Neutra;No;54382
44796;Ambrosio;Tienda D;Código digital STEAM;Débito;Neutra;Si;54233
44621;Antonio;Tienda D;Juego PS5;Débito;Neutra;Si;50913
44354;Matías;Tienda A;Código digital XBOX;Crédito;Positiva;No;58338
44542;Francisco;Tienda C;Código digital NSW;Efectivo;Neutra;No;64129
44215;María;Tienda A;Juego NSW;Débito;Neutra;No;57487
44639;Matías;Tienda A;Código digital STEAM;Débito;Neutra;No;27890
44305;Diego;Tienda C;Preventa Juego PS5;Débito;Negativa;No;58440
44783;Kike;Tienda B;Preventa Juego PS5;Efectivo;Neutra;No;36633
44818;Ambrosio;Tienda D;Preventa Juego PS5;Débito;Positiva;No;44225
44491;Antonio;Tienda D;Código digital PSN;Crédito;Negativa;No;39683
44581;Kike;Tienda B;Juego NSW;Crédito;Neutra;Si;34784
44723;María;Tienda A;Código digital XBOX;Débito;Neutra;Si;43232
44484;Diego;Tienda C;Preventa Juego STEAM;Débito;Positiva;No;35520
44684;María;Tienda A;Preventa Juego STEAM;Efectivo;Negativa;Si;28718
44566;Agustín;Tienda B;Juego XBOX;Crédito;Negativa;Si;57798
44212;Diego;Tienda C;Suscripción;Débito;Negativa;Si;31711
44608;María;Tienda A;Juego NSW;Débito;Negativa;No;44276
44314;Diego;Tienda C;Suscripción;Efectivo;Neutra;No;40330
44305;Kike;Tienda B;Juego XBOX;Efectivo;Neutra;No;56077
44614;María;Tienda A;Código digital STEAM;Débito;Negativa;No;46467
44720;Diego;Tienda C;Preventa Juego PS5;Crédito;Negativa;No;35765
44500;María;Tienda A;Código digital STEAM;Débito;Negativa;Si;57240
44277;Kike;Tienda B;Código digital XBOX;Crédito;Positiva;No;41016
44789;Diego;Tienda C;Preventa Juego XBOX;Crédito;Neutra;No;56238
44713;Kike;Tienda B;Preventa Juego STEAM;Crédito;Neutra;Si;47314
44277;Kike;Tienda B;Preventa Juego PS5;Efectivo;Positiva;No;62859
44724;Matías;Tienda A;Juego PC;Efectivo;Positiva;Si;47695
44730;Antonio;Tienda D;Código digital XBOX;Débito;Negativa;No;28187
44485;Kike;Tienda B;Código digital STEAM;Efectivo;Positiva;No;64483
44201;Matías;Tienda A;Preventa Juego XBOX;Crédito;Neutra;No;35453
44433;Antonio;Tienda D;Preventa Juego NSW;Débito;Neutra;No;30293
44711;Kike;Tienda B;Preventa Juego NSW;Débito;Positiva;Si;59091
44731;Matías;Tienda A;Código digital STEAM;Débito;Neutra;No;31200
44652;Antonio;Tienda D;Preventa Juego STEAM;Crédito;Positiva;No;27982
44708;Agustín;Tienda B;Código digital NSW;Efectivo;Positiva;Si;53386
44256;Kike;Tienda B;Preventa Juego STEAM;Efectivo;Negativa;Si;31275
44548;Agustín;Tienda B;Juego PS5;Crédito;Negativa;Si;38082
44688;Matías;Tienda A;Código digital NSW;Débito;Positiva;Si;58139
44220;Kike;Tienda B;Juego NSW;Efectivo;Negativa;Si;36292
44282;Matías;Tienda A;Código digital XBOX;Débito;Negativa;Si;60307
44640;Ambrosio;Tienda D;Juego PS5;Crédito;Positiva;No;28153
44325;Diego;Tienda C;Código digital STEAM;Crédito;Positiva;No;33646
44240;Diego;Tienda C;Código digital XBOX;Efectivo;Negativa;No;40382
44743;Kike;Tienda B;Código digital STEAM;Crédito;Positiva;Si;30768
44838;Matías;Tienda A;Juego PC;Crédito;Positiva;No;50092
44528;Diego;Tienda C;Juego PC;Efectivo;Negativa;Si;32538
44793;Kike;Tienda B;Preventa Juego NSW;Crédito;Positiva;Si;47631
44221;Diego;Tienda C;Código digital NSW;Débito;Positiva;Si;37447
44804;Diego;Tienda C;Juego NSW;Débito;Negativa;No;60814
44491;Antonio;Tienda D;Preventa Juego NSW;Débito;Negativa;Si;57342
44331;Antonio;Tienda D;Suscripción;Efectivo;Negativa;Si;47163
44502;Agustín;Tienda B;Juego PC;Débito;Neutra;Si;46520
44380;Antonio;Tienda D;Preventa Juego NSW;Débito;Positiva;No;57317
44501;Ambrosio;Tienda D;Código digital STEAM;Crédito;Neutra;No;30266
44378;María;Tienda A;Preventa Juego NSW;Crédito;Positiva;Si;39242
44350;Ambrosio;Tienda D;Juego NSW;Efectivo;Neutra;Si;51937
44316;María;Tienda A;Juego NSW;Crédito;Negativa;Si;62640
44721;María;Tienda A;Preventa Juego STEAM;Débito;Positiva;Si;31249
44630;Matías;Tienda A;Preventa Juego PS5;Efectivo;Positiva;Si;56283
44807;Agustín;Tienda B;Código digital NSW;Efectivo;Neutra;Si;39769
44298;María;Tienda A;Código digital XBOX;Débito;Neutra;No;45181
44317;Matías;Tienda A;Preventa Juego XBOX;Efectivo;Positiva;Si;64885
44393;Ambrosio;Tienda D;Preventa Juego STEAM;Efectivo;Negativa;No;30652
44647;Matías;Tienda A;Código digital PSN;Crédito;Positiva;Si;38140
44855;Diego;Tienda C;Juego NSW;Débito;Positiva;No;59804
44500;Agustín;Tienda B;Preventa Juego STEAM;Débito;Positiva;No;54189
44792;Kike;Tienda B;Código digital STEAM;Crédito;Positiva;Si;34663
44480;Kike;Tienda B;Código digital PSN;Crédito;Negativa;Si;45697
44365;Kike;Tienda B;Código digital XBOX;Efectivo;Positiva;Si;39169
44540;Agustín;Tienda B;Juego XBOX;Efectivo;Positiva;No;61923
44570;Diego;Tienda C;Código digital XBOX;Efectivo;Neutra;No;48279
44757;Francisco;Tienda C;Código digital PSN;Crédito;Negativa;No;60207
44213;Diego;Tienda C;Código digital PSN;Crédito;Neutra;Si;55196
44324;Agustín;Tienda B;Juego XBOX;Efectivo;Positiva;No;63461
44467;María;Tienda A;Código digital PSN;Efectivo;Neutra;Si;45893
44700;María;Tienda A;Juego XBOX;Crédito;Neutra;Si;31364
44339;Antonio;Tienda D;Código digital STEAM;Efectivo;Negativa;No;60840
44621;Diego;Tienda C;Juego PS5;Débito;Negativa;No;61819
44539;Antonio;Tienda D;Preventa Juego NSW;Crédito;Positiva;No;55163
44653;Kike;Tienda B;Preventa Juego NSW;Efectivo;Negativa;Si;43601
44807;Ambrosio;Tienda D;Preventa Juego XBOX;Débito;Neutra;No;52578
44574;Agustín;Tienda B;Preventa Juego XBOX;Efectivo;Negativa;Si;45541
44394;Ambrosio;Tienda D;Código digital XBOX;Efectivo;Positiva;Si;58549
44795;Ambrosio;Tienda D;Preventa Juego NSW;Débito;Negativa;No;62709
44586;María;Tienda A;Preventa Juego XBOX;Efectivo;Neutra;Si;62711
44616;Ambrosio;Tienda D;Juego PC;Efectivo;Negativa;No;59835
44721;Ambrosio;Tienda D;Preventa Juego NSW;Crédito;Neutra;No;61939
44508;María;Tienda A;Juego NSW;Débito;Neutra;Si;29387
44844;Ambrosio;Tienda D;Preventa Juego PS5;Débito;Negativa;Si;56919
44842;Agustín;Tienda B;Código digital STEAM;Crédito;Neutra;Si;47621
44836;Ambrosio;Tienda D;Preventa Juego STEAM;Crédito;Neutra;Si;39907
44267;Ambrosio;Tienda D;Preventa Juego STEAM;Crédito;Neutra;No;56643
44651;Kike;Tienda B;Código digital PSN;Débito;Positiva;Si;62248
44754;Agustín;Tienda B;Preventa Juego STEAM;Crédito;Negativa;No;40333
44284;Kike;Tienda B;Preventa Juego STEAM;Débito;Neutra;Si;40422
44508;Ambrosio;Tienda D;Código digital PSN;Débito;Positiva;No;41820
44446;Agustín;Tienda B;Juego PC;Débito;Positiva;Si;62173
44750;María;Tienda A;Juego PC;Débito;Neutra;Si;61492
44356;María;Tienda A;Juego NSW;Débito;Neutra;Si;46282
44326;Agustín;Tienda B;Juego XBOX;Débito;Negativa;No;35651
44802;María;Tienda A;Código digital STEAM;Débito;Neutra;No;30001
44746;Ambrosio;Tienda D;Preventa Juego STEAM;Efectivo;Negativa;No;61295
44223;Kike;Tienda B;Código digital PSN;Crédito;Neutra;Si;35200
44270;Matías;Tienda A;Preventa Juego XBOX;Efectivo;Neutra;No;60792
44363;Antonio;Tienda D;Preventa Juego XBOX;Efectivo;Positiva;No;40870
44668;Antonio;Tienda D;Código digital NSW;Crédito;Neutra;Si;46501
44378;Kike;Tienda B;Juego NSW;Crédito;Positiva;Si;41710
44478;Francisco;Tienda C;Juego XBOX;Débito;Negativa;No;28903
44625;Kike;Tienda B;Juego XBOX;Crédito;Neutra;No;47604
44282;Diego;Tienda C;Juego NSW;Crédito;Neutra;Si;60167
44394;Matías;Tienda A;Preventa Juego NSW;Efectivo;Neutra;No;49849
44206;Kike;Tienda B;Juego PC;Efectivo;Negativa;No;49942
44860;Antonio;Tienda D;Juego XBOX;Efectivo;Negativa;Si;27973
44577;Ambrosio;Tienda D;Código digital PSN;Crédito;Positiva;Si;52365
44705;María;Tienda A;Preventa Juego NSW;Débito;Positiva;Si;45026
44773;Francisco;Tienda C;Juego PS5;Efectivo;Neutra;Si;42210
44376;Agustín;Tienda B;Preventa Juego XBOX;Efectivo;Negativa;No;51699
44485;Kike;Tienda B;Juego PC;Débito;Negativa;Si;35230
44816;Ambrosio;Tienda D;Preventa Juego XBOX;Crédito;Positiva;Si;50524
44274;Francisco;Tienda C;Juego PS5;Débito;Neutra;No;36389
44721;Francisco;Tienda C;Preventa Juego XBOX;Crédito;Neutra;Si;41589
44650;Agustín;Tienda B;Juego PS5;Crédito;Positiva;Si;44518
44611;Antonio;Tienda D;Código digital XBOX;Crédito;Neutra;No;63055
44319;Matías;Tienda A;Juego NSW;Débito;Negativa;Si;44031
44388;Antonio;Tienda D;Código digital PSN;Efectivo;Neutra;No;30979
44591;Agustín;Tienda B;Juego PS5;Débito;Neutra;Si;34308
44540;Diego;Tienda C;Código digital NSW;Crédito;Negativa;Si;47473
44562;María;Tienda A;Preventa Juego PS5;Débito;Negativa;No;45406
44651;Agustín;Tienda B;Preventa Juego NSW;Efectivo;Positiva;No;39263
44753;Diego;Tienda C;Preventa Juego STEAM;Crédito;Negativa;No;35244
44450;Francisco;Tienda C;Código digital XBOX;Débito;Negativa;No;64878
44834;Diego;Tienda C;Juego PS5;Crédito;Neutra;No;43721
44516;Francisco;Tienda C;Código digital XBOX;Efectivo;Negativa;Si;60690
44381;Agustín;Tienda B;Código digital XBOX;Débito;Negativa;No;54107
44441;Kike;Tienda B;Preventa Juego STEAM;Débito;Negativa;No;32990
44404;Agustín;Tienda B;Código digital STEAM;Débito;Positiva;Si;38545
44847;Agustín;Tienda B;Código digital NSW;Efectivo;Negativa;Si;61020
44382;Ambrosio;Tienda D;Código digital STEAM;Crédito;Neutra;No;35970
44225;Matías;Tienda A;Juego PS5;Crédito;Negativa;No;39947
44778;Kike;Tienda B;Código digital NSW;Débito;Negativa;Si;46838
44512;Antonio;Tienda D;Juego PC;Crédito;Negativa;No;36028
44529;Antonio;Tienda D;Código digital NSW;Crédito;Negativa;Si;44071
44521;Ambrosio;Tienda D;Código digital PSN;Débito;Neutra;Si;40406
44387;Matías;Tienda A;Código digital XBOX;Crédito;Negativa;Si;61075
44482;María;Tienda A;Juego PC;Débito;Positiva;No;32453
44427;Agustín;Tienda B;Juego PS5;Crédito;Negativa;No;38438
44743;Matías;Tienda A;Suscripción;Efectivo;Positiva;No;36994
44752;Diego;Tienda C;Juego PS5;Efectivo;Negativa;Si;55778
44679;Matías;Tienda A;Código digital NSW;Crédito;Neutra;Si;50346
44267;Agustín;Tienda B;Código digital STEAM;Efectivo;Neutra;Si;56387
44400;Kike;Tienda B;Juego PC;Débito;Neutra;No;48832
44259;Francisco;Tienda C;Preventa Juego NSW;Débito;Negativa;Si;53961
44590;Agustín;Tienda B;Preventa Juego STEAM;Crédito;Neutra;Si;51838
44268;Ambrosio;Tienda D;Suscripción;Débito;Positiva;No;50965
44720;Ambrosio;Tienda D;Juego PC;Débito;Negativa;No;50570
44566;Agustín;Tienda B;Preventa Juego NSW;Efectivo;Neutra;No;48852
44231;Agustín;Tienda B;Preventa Juego PS5;Crédito;Positiva;Si;51993
44732;Antonio;Tienda D;Juego NSW;Efectivo;Positiva;Si;47459
44841;María;Tienda A;Preventa Juego XBOX;Débito;Negativa;Si;28511
44725;Ambrosio;Tienda D;Juego NSW;Efectivo;Negativa;No;41012
44630;Ambrosio;Tienda D;Juego PC;Débito;Negativa;No;37646
44610;Ambrosio;Tienda D;Preventa Juego NSW;Débito;Neutra;Si;45044
44294;Antonio;Tienda D;Juego XBOX;Débito;Positiva;Si;50707
44656;Diego;Tienda C;Juego NSW;Efectivo;Negativa;Si;58944
44831;Francisco;Tienda C;Juego NSW;Efectivo;Neutra;Si;62677
44415;Francisco;Tienda C;Preventa Juego NSW;Crédito;Positiva;No;50511
44306;Francisco;Tienda C;Juego PS5;Efectivo;Negativa;Si;46157
44453;Matías;Tienda A;Juego NSW;Crédito;Positiva;Si;43862
44648;Kike;Tienda B;Código digital PSN;Efectivo;Neutra;Si;34449
44780;Matías;Tienda A;Juego PS5;Efectivo;Negativa;Si;59826
44582;Francisco;Tienda C;Código digital STEAM;Débito;Neutra;No;28335
44414;Francisco;Tienda C;Preventa Juego XBOX;Débito;Positiva;Si;64265
44864;Agustín;Tienda B;Código digital PSN;Efectivo;Neutra;Si;54860
44433;Francisco;Tienda C;Preventa Juego STEAM;Efectivo;Neutra;No;53040
44554;Diego;Tienda C;Juego PC;Crédito;Negativa;Si;50506
44679;María;Tienda A;Juego NSW;Efectivo;Negativa;No;55804
44741;Matías;Tienda A;Juego PS5;Efectivo;Negativa;Si;54196
44385;Francisco;Tienda C;Suscripción;Crédito;Neutra;No;29082
44690;Ambrosio;Tienda D;Juego PS5;Efectivo;Positiva;Si;41919
44638;Diego;Tienda C;Juego PS5;Débito;Neutra;Si;47048
44776;Matías;Tienda A;Juego PC;Efectivo;Neutra;No;58582
44287;Kike;Tienda B;Juego PC;Débito;Positiva;No;34808
44629;Antonio;Tienda D;Juego PC;Efectivo;Neutra;Si;56522
44638;Kike;Tienda B;Juego XBOX;Crédito;Neutra;Si;45309
44644;María;Tienda A;Preventa Juego NSW;Débito;Negativa;Si;60309
44310;Antonio;Tienda D;Código digital PSN;Crédito;Positiva;No;61500
44854;Antonio;Tienda D;Juego XBOX;Débito;Neutra;No;50891
44532;Agustín;Tienda B;Código digital STEAM;Efectivo;Negativa;No;56636
44474;Agustín;Tienda B;Suscripción;Crédito;Positiva;Si;42566
44785;Agustín;Tienda B;Preventa Juego PS5;Débito;Negativa;Si;33620
44368;Kike;Tienda B;Código digital STEAM;Crédito;Positiva;Si;34498
44441;Matías;Tienda A;Suscripción;Efectivo;Negativa;Si;52379
44637;María;Tienda A;Preventa Juego NSW;Crédito;Neutra;Si;59858
44737;Kike;Tienda B;Preventa Juego NSW;Crédito;Negativa;No;57578
44853;Antonio;Tienda D;Código digital PSN;Crédito;Negativa;Si;40877
44694;Matías;Tienda A;Juego PC;Efectivo;Negativa;Si;39370
44329;Matías;Tienda A;Código digital PSN;Efectivo;Negativa;No;44229
44474;Ambrosio;Tienda D;Preventa Juego STEAM;Débito;Neutra;Si;31527
44725;Antonio;Tienda D;Suscripción;Efectivo;Neutra;Si;48735
44471;Kike;Tienda B;Suscripción;Efectivo;Positiva;No;32489
44732;Matías;Tienda A;Suscripción;Débito;Neutra;No;28889
44432;Matías;Tienda A;Suscripción;Efectivo;Negativa;No;37658
44534;Diego;Tienda C;Preventa Juego PS5;Efectivo;Positiva;Si;51009
44446;Ambrosio;Tienda D;Código digital STEAM;Efectivo;Positiva;No;37929
44606;Matías;Tienda A;Suscripción;Crédito;Positiva;No;36097
44340;Matías;Tienda A;Preventa Juego STEAM;Débito;Neutra;No;59600
44221;Agustín;Tienda B;Código digital STEAM;Crédito;Neutra;Si;32997
44271;Agustín;Tienda B;Código digital PSN;Efectivo;Neutra;No;56176
44571;Kike;Tienda B;Preventa Juego STEAM;Débito;Neutra;Si;44223
44649;Antonio;Tienda D;Código digital XBOX;Crédito;Positiva;No;52350
44466;Kike;Tienda B;Juego PS5;Crédito;Negativa;No;35537
44401;Diego;Tienda C;Preventa Juego NSW;Efectivo;Neutra;No;51880
44304;Antonio;Tienda D;Preventa Juego XBOX;Efectivo;Positiva;No;61714
44642;Kike;Tienda B;Código digital XBOX;Débito;Neutra;Si;36872
44797;Matías;Tienda A;Juego PC;Crédito;Neutra;Si;55094
44449;Matías;Tienda A;Suscripción;Efectivo;Negativa;Si;33785
44760;Diego;Tienda C;Preventa Juego XBOX;Crédito;Positiva;Si;46836
44286;Ambrosio;Tienda D;Preventa Juego PS5;Débito;Positiva;Si;44912
44418;Diego;Tienda C;Juego PS5;Débito;Positiva;Si;41852
44284;María;Tienda A;Preventa Juego XBOX;Crédito;Neutra;No;61674
44732;Matías;Tienda A;Código digital PSN;Efectivo;Neutra;No;40527
44679;María;Tienda A;Juego PC;Efectivo;Neutra;No;28909
44251;Matías;Tienda A;Preventa Juego NSW;Débito;Positiva;No;41797
44738;Agustín;Tienda B;Juego PS5;Débito;Neutra;Si;58129
44603;Kike;Tienda B;Código digital PSN;Débito;Neutra;No;42035
44593;Antonio;Tienda D;Juego PS5;Crédito;Positiva;Si;31910
44641;Agustín;Tienda B;Juego NSW;Débito;Negativa;Si;45671
44364;Francisco;Tienda C;Preventa Juego PS5;Efectivo;Neutra;No;49225
44763;Matías;Tienda A;Juego PC;Efectivo;Negativa;No;51624
44208;Agustín;Tienda B;Preventa Juego NSW;Débito;Negativa;Si;64351
44205;María;Tienda A;Juego XBOX;Débito;Positiva;No;58247
44395;Diego;Tienda C;Juego XBOX;Crédito;Negativa;Si;41604
44468;Kike;Tienda B;Juego XBOX;Crédito;Neutra;Si;60449
44703;Ambrosio;Tienda D;Preventa Juego NSW;Débito;Negativa;No;42420
