Fecha;Vendedor;Tienda;Producto;Medio de pago;Valor
05-02-2022;Kike;Tienda B;Código digital PSN;Crédito;$34.083
12-10-2021;Matías;Tienda A;Preventa Juego PS5;Débito;$33.184
25-09-2022;Francisco;Tienda C;Preventa Juego STEAM;Débito;$49.676
26-10-2021;Kike;Tienda B;Código digital PSN;Crédito;$34.756
25-03-2022;Agustín;Tienda B;Preventa Juego XBOX;Débito;$39.169
25-10-2021;Kike;Tienda B;Código digital XBOX;Crédito;$39.137
02-03-2021;Ambrosio;Tienda D;Código digital XBOX;Débito;$60.213
24-02-2022;Diego;Tienda C;Código digital NSW;Débito;$35.566
07-12-2021;Ambrosio;Tienda D;Código digital NSW;Crédito;$58.300
22-09-2021;Kike;Tienda B;Código digital XBOX;Débito;$53.316
30-08-2021;María;Tienda A;Preventa Juego XBOX;Débito;$32.179
20-03-2021;María;Tienda A;Código digital PSN;Crédito;$43.150
20-11-2021;Ambrosio;Tienda D;Suscripción;Crédito;$42.942
06-07-2021;Kike;Tienda B;Código digital XBOX;Débito;$33.411
13-03-2022;Antonio;Tienda D;Juego NSW;Débito;$28.214
22-01-2021;Kike;Tienda B;Juego PC;Débito;$46.260
26-01-2021;Diego;Tienda C;Juego NSW;Débito;$64.404
11-08-2021;Kike;Tienda B;Juego PC;Crédito;$52.599
26-07-2022;Matías;Tienda A;Juego NSW;Crédito;$56.408
14-10-2021;Kike;Tienda B;Código digital PSN;Crédito;$31.307
11-09-2021;Francisco;Tienda C;Juego NSW;Débito;$44.173
07-07-2021;Antonio;Tienda D;Código digital STEAM;Crédito;$61.316
05-10-2022;Francisco;Tienda C;Preventa Juego PS5;Crédito;$44.507
08-05-2021;Matías;Tienda A;Preventa Juego XBOX;Débito;$43.530
04-06-2021;María;Tienda A;Juego PC;Débito;$60.783
03-03-2022;Agustín;Tienda B;Código digital STEAM;Débito;$38.413
07-11-2021;Diego;Tienda C;Preventa Juego STEAM;Crédito;$37.302
13-01-2022;Ambrosio;Tienda D;Preventa Juego STEAM;Débito;$39.611
27-05-2022;Antonio;Tienda D;Código digital PSN;Débito;$44.304
03-07-2022;Antonio;Tienda D;Juego PC;Crédito;$50.632
08-01-2021;Matías;Tienda A;Preventa Juego PS5;Crédito;$33.266
11-08-2021;Matías;Tienda A;Juego NSW;Débito;$46.195
07-03-2022;Matías;Tienda A;Juego NSW;Débito;$49.872
11-03-2022;Antonio;Tienda D;Juego PC;Débito;$60.933
07-10-2022;Ambrosio;Tienda D;Suscripción;Débito;$37.126
23-07-2021;Francisco;Tienda C;Preventa Juego XBOX;Crédito;$60.755
17-05-2022;Matías;Tienda A;Código digital XBOX;Débito;$58.283
26-08-2021;Kike;Tienda B;Preventa Juego STEAM;Débito;$54.815
08-11-2021;Kike;Tienda B;Preventa Juego XBOX;Crédito;$58.560
18-04-2022;Kike;Tienda B;Juego PS5;Débito;$45.043
02-02-2021;Francisco;Tienda C;Preventa Juego PS5;Crédito;$59.984
20-07-2021;Diego;Tienda C;Código digital STEAM;Crédito;$60.546
15-01-2021;Ambrosio;Tienda D;Juego NSW;Débito;$39.974
05-11-2021;Agustín;Tienda B;Código digital PSN;Crédito;$35.799
15-01-2022;Ambrosio;Tienda D;Código digital XBOX;Crédito;$30.094
30-01-2022;Ambrosio;Tienda D;Código digital STEAM;Débito;$40.551
30-06-2021;María;Tienda A;Juego PS5;Crédito;$63.633
03-02-2021;Diego;Tienda C;Juego NSW;Débito;$32.579
29-06-2021;Antonio;Tienda D;Juego XBOX;Débito;$36.182
04-04-2022;Kike;Tienda B;Preventa Juego XBOX;Crédito;$29.220
23-05-2021;Antonio;Tienda D;Juego PC;Débito;$64.955
18-07-2021;Agustín;Tienda B;Preventa Juego PS5;Débito;$39.731
19-08-2022;Matías;Tienda A;Código digital STEAM;Crédito;$61.420
06-12-2021;María;Tienda A;Preventa Juego STEAM;Crédito;$55.498
14-09-2021;Agustín;Tienda B;Suscripción;Débito;$32.039
22-02-2022;Matías;Tienda A;Código digital NSW;Débito;$29.500
26-01-2022;Francisco;Tienda C;Juego XBOX;Débito;$44.779
28-04-2021;Diego;Tienda C;Juego PS5;Crédito;$58.805
15-08-2022;Francisco;Tienda C;Código digital PSN;Crédito;$37.129
06-10-2022;Agustín;Tienda B;Código digital PSN;Débito;$35.059
12-10-2022;Kike;Tienda B;Código digital STEAM;Crédito;$54.297
12-02-2022;Agustín;Tienda B;Juego PC;Débito;$46.758
14-10-2021;Matías;Tienda A;Juego PC;Crédito;$56.692
06-09-2021;Antonio;Tienda D;Juego PC;Crédito;$56.124
22-05-2022;Ambrosio;Tienda D;Preventa Juego NSW;Crédito;$52.455
25-02-2022;Francisco;Tienda C;Código digital XBOX;Débito;$61.174
03-10-2021;Agustín;Tienda B;Código digital PSN;Débito;$38.722
25-03-2022;Diego;Tienda C;Juego PS5;Crédito;$52.034
04-01-2022;Ambrosio;Tienda D;Juego PC;Débito;$38.289
05-02-2021;Antonio;Tienda D;Juego XBOX;Débito;$62.772
26-08-2021;Antonio;Tienda D;Código digital STEAM;Débito;$46.856
03-06-2021;Francisco;Tienda C;Preventa Juego XBOX;Débito;$29.491
19-09-2021;Matías;Tienda A;Código digital XBOX;Débito;$31.527
23-08-2021;Antonio;Tienda D;Preventa Juego STEAM;Crédito;$63.024
06-02-2021;Kike;Tienda B;Código digital PSN;Crédito;$51.411
03-06-2021;Antonio;Tienda D;Preventa Juego PS5;Crédito;$46.378
06-07-2021;Francisco;Tienda C;Juego XBOX;Crédito;$52.747
01-11-2021;Agustín;Tienda B;Preventa Juego STEAM;Débito;$31.389
19-08-2021;Kike;Tienda B;Preventa Juego STEAM;Crédito;$53.254
14-02-2022;Ambrosio;Tienda D;Juego PS5;Débito;$42.781
24-08-2022;María;Tienda A;Código digital NSW;Crédito;$39.555
02-03-2021;Diego;Tienda C;Preventa Juego STEAM;Crédito;$55.117
21-01-2022;Agustín;Tienda B;Código digital STEAM;Débito;$62.274
02-04-2022;Antonio;Tienda D;Preventa Juego XBOX;Débito;$41.646
04-01-2021;María;Tienda A;Preventa Juego XBOX;Crédito;$54.773
10-07-2022;Ambrosio;Tienda D;Código digital NSW;Débito;$38.609
20-02-2022;María;Tienda A;Preventa Juego NSW;Débito;$51.868
03-10-2021;María;Tienda A;Juego PS5;Crédito;$54.754
22-10-2022;María;Tienda A;Juego NSW;Débito;$43.526
06-05-2021;Ambrosio;Tienda D;Preventa Juego PS5;Crédito;$41.347
07-09-2022;Agustín;Tienda B;Juego PS5;Débito;$55.247
02-01-2022;Ambrosio;Tienda D;Preventa Juego STEAM;Débito;$47.019
01-06-2021;Diego;Tienda C;Juego PC;Débito;$59.004
22-06-2021;Agustín;Tienda B;Juego PS5;Crédito;$44.726
20-06-2021;Agustín;Tienda B;Suscripción;Débito;$63.796
01-08-2021;Diego;Tienda C;Juego PC;Débito;$53.725
26-10-2022;Francisco;Tienda C;Juego NSW;Débito;$49.389
17-06-2021;Matías;Tienda A;Preventa Juego PS5;Débito;$49.140
14-02-2021;Diego;Tienda C;Juego XBOX;Débito;$52.612
30-04-2022;Matías;Tienda A;Juego PC;Débito;$52.850
18-08-2021;Agustín;Tienda B;Preventa Juego XBOX;Débito;$40.997
30-12-2021;Francisco;Tienda C;Código digital PSN;Débito;$41.076
19-08-2022;María;Tienda A;Código digital NSW;Crédito;$47.547
09-08-2021;Antonio;Tienda D;Juego PS5;Crédito;$52.703
12-12-2021;Kike;Tienda B;Juego PS5;Débito;$28.397
20-10-2021;Kike;Tienda B;Preventa Juego NSW;Crédito;$50.463
26-07-2022;Kike;Tienda B;Juego PC;Crédito;$39.368
15-06-2021;Antonio;Tienda D;Preventa Juego XBOX;Débito;$60.915
29-07-2021;Matías;Tienda A;Preventa Juego STEAM;Débito;$53.609
05-01-2022;María;Tienda A;Código digital PSN;Débito;$38.655
17-02-2021;Antonio;Tienda D;Juego PS5;Crédito;$46.718
08-11-2021;Francisco;Tienda C;Juego PC;Débito;$37.019
21-08-2022;María;Tienda A;Código digital STEAM;Crédito;$50.507
12-06-2021;Diego;Tienda C;Juego NSW;Débito;$64.194
20-03-2022;Diego;Tienda C;Juego PC;Crédito;$50.389
20-11-2021;Francisco;Tienda C;Juego PS5;Crédito;$43.916
22-02-2022;Antonio;Tienda D;Juego XBOX;Crédito;$32.307
01-01-2021;María;Tienda A;Juego PC;Crédito;$38.502
29-10-2022;Kike;Tienda B;Preventa Juego STEAM;Débito;$42.743
08-02-2022;Ambrosio;Tienda D;Preventa Juego PS5;Débito;$28.164
14-02-2022;María;Tienda A;Código digital XBOX;Débito;$29.986
22-03-2021;Francisco;Tienda C;Juego PS5;Débito;$56.585
02-04-2021;Kike;Tienda B;Juego PC;Crédito;$40.845
02-08-2022;Matías;Tienda A;Juego PS5;Crédito;$50.876
12-04-2021;María;Tienda A;Suscripción;Débito;$41.351
05-08-2021;Kike;Tienda B;Juego PC;Crédito;$64.029
14-07-2022;Antonio;Tienda D;Juego NSW;Crédito;$48.616
09-09-2021;Kike;Tienda B;Código digital XBOX;Crédito;$37.876
04-11-2021;Matías;Tienda A;Código digital PSN;Débito;$39.592
21-01-2022;María;Tienda A;Juego PS5;Crédito;$63.183
27-08-2021;Matías;Tienda A;Juego PC;Débito;$28.340
18-09-2021;Ambrosio;Tienda D;Juego NSW;Débito;$64.340
09-06-2021;María;Tienda A;Código digital XBOX;Débito;$44.383
09-05-2022;Ambrosio;Tienda D;Juego PS5;Débito;$55.751
02-06-2021;Agustín;Tienda B;Preventa Juego PS5;Débito;$38.927
27-04-2021;Matías;Tienda A;Juego NSW;Crédito;$64.520
11-06-2022;Agustín;Tienda B;Preventa Juego PS5;Crédito;$62.890
17-08-2021;Francisco;Tienda C;Juego XBOX;Débito;$49.478
20-03-2022;Kike;Tienda B;Código digital NSW;Crédito;$57.151
13-04-2021;Kike;Tienda B;Código digital PSN;Crédito;$61.941
29-04-2022;Francisco;Tienda C;Juego PC;Crédito;$33.168
13-03-2021;Agustín;Tienda B;Código digital XBOX;Crédito;$30.425
13-04-2021;Francisco;Tienda C;Juego NSW;Crédito;$57.383
21-08-2021;María;Tienda A;Juego XBOX;Crédito;$37.239
24-08-2022;Francisco;Tienda C;Preventa Juego XBOX;Débito;$60.327
28-12-2021;Agustín;Tienda B;Código digital PSN;Crédito;$47.938
09-12-2021;Matías;Tienda A;Código digital STEAM;Crédito;$38.287
29-07-2021;María;Tienda A;Juego NSW;Débito;$52.560
26-11-2021;María;Tienda A;Preventa Juego STEAM;Débito;$30.768
21-02-2022;Kike;Tienda B;Juego XBOX;Débito;$63.791
26-07-2021;Kike;Tienda B;Preventa Juego STEAM;Débito;$45.571
21-07-2022;Kike;Tienda B;Preventa Juego XBOX;Débito;$29.508
01-12-2021;Agustín;Tienda B;Código digital NSW;Crédito;$44.028
23-12-2021;Francisco;Tienda C;Preventa Juego NSW;Crédito;$29.798
23-07-2022;Matías;Tienda A;Código digital XBOX;Crédito;$41.455
17-06-2022;Ambrosio;Tienda D;Código digital XBOX;Crédito;$63.116
07-06-2021;Diego;Tienda C;Preventa Juego NSW;Débito;$38.777
15-05-2021;Matías;Tienda A;Código digital NSW;Crédito;$55.020
23-08-2021;Francisco;Tienda C;Preventa Juego XBOX;Débito;$60.618
28-11-2021;Kike;Tienda B;Código digital NSW;Débito;$41.345
25-05-2022;Diego;Tienda C;Preventa Juego PS5;Débito;$45.929
11-01-2021;Francisco;Tienda C;Preventa Juego STEAM;Crédito;$47.751
02-03-2021;Matías;Tienda A;Preventa Juego PS5;Crédito;$61.768
27-04-2021;María;Tienda A;Juego NSW;Débito;$33.160
28-03-2021;Diego;Tienda C;Código digital XBOX;Débito;$59.449
23-05-2022;Francisco;Tienda C;Preventa Juego XBOX;Crédito;$40.662
24-06-2021;Ambrosio;Tienda D;Preventa Juego PS5;Crédito;$30.409
17-07-2021;María;Tienda A;Juego NSW;Crédito;$64.186
29-09-2021;Diego;Tienda C;Juego XBOX;Débito;$35.434
21-08-2022;Ambrosio;Tienda D;Preventa Juego PS5;Crédito;$33.502
02-01-2021;Antonio;Tienda D;Código digital XBOX;Crédito;$45.918
09-08-2022;Matías;Tienda A;Juego XBOX;Crédito;$28.960
29-09-2022;Antonio;Tienda D;Juego XBOX;Crédito;$47.434
22-07-2021;Ambrosio;Tienda D;Preventa Juego XBOX;Débito;$54.545
12-02-2022;Kike;Tienda B;Juego PS5;Débito;$55.565
01-02-2021;Francisco;Tienda C;Código digital PSN;Crédito;$49.322
27-04-2022;María;Tienda A;Juego XBOX;Crédito;$58.979
05-04-2022;Ambrosio;Tienda D;Preventa Juego NSW;Crédito;$59.786
05-02-2022;Diego;Tienda C;Juego PS5;Crédito;$43.857
20-08-2022;Antonio;Tienda D;Juego PC;Débito;$46.986
09-07-2022;María;Tienda A;Código digital STEAM;Crédito;$47.044
19-11-2021;Matías;Tienda A;Juego PS5;Débito;$50.418
14-07-2021;Antonio;Tienda D;Código digital XBOX;Débito;$61.053
26-12-2021;Agustín;Tienda B;Código digital PSN;Débito;$51.239
07-10-2021;Agustín;Tienda B;Suscripción;Crédito;$55.937
27-02-2021;Kike;Tienda B;Código digital STEAM;Débito;$47.259
26-02-2021;Francisco;Tienda C;Juego PS5;Crédito;$55.617
03-03-2022;Ambrosio;Tienda D;Código digital NSW;Crédito;$40.815
24-10-2021;Kike;Tienda B;Juego PS5;Crédito;$44.308
07-11-2021;Kike;Tienda B;Preventa Juego XBOX;Crédito;$41.058
30-03-2021;Francisco;Tienda C;Preventa Juego STEAM;Crédito;$44.460
02-10-2021;María;Tienda A;Código digital NSW;Crédito;$33.583
29-09-2022;Kike;Tienda B;Juego PS5;Crédito;$46.727
26-10-2021;Kike;Tienda B;Código digital XBOX;Crédito;$28.567
17-04-2021;Matías;Tienda A;Preventa Juego STEAM;Débito;$45.075
10-03-2021;María;Tienda A;Suscripción;Crédito;$49.320
02-09-2022;Ambrosio;Tienda D;Código digital NSW;Crédito;$60.182
23-03-2022;Antonio;Tienda D;Juego PC;Débito;$32.810
10-10-2022;Matías;Tienda A;Preventa Juego STEAM;Débito;$31.019
21-09-2021;Matías;Tienda A;Juego XBOX;Crédito;$42.216
01-04-2021;Francisco;Tienda C;Código digital STEAM;Crédito;$40.409
29-06-2022;María;Tienda A;Código digital PSN;Crédito;$33.009
18-01-2022;Antonio;Tienda D;Código digital XBOX;Crédito;$32.532
03-03-2021;Kike;Tienda B;Código digital NSW;Crédito;$57.384
06-04-2021;Ambrosio;Tienda D;Suscripción;Crédito;$44.318
11-06-2021;Francisco;Tienda C;Juego XBOX;Débito;$34.290
09-07-2022;Matías;Tienda A;Preventa Juego NSW;Crédito;$60.232
03-08-2021;María;Tienda A;Código digital XBOX;Débito;$61.997
14-06-2021;Kike;Tienda B;Preventa Juego PS5;Crédito;$38.281
12-07-2021;Agustín;Tienda B;Juego PC;Crédito;$59.745
20-03-2021;María;Tienda A;Preventa Juego PS5;Crédito;$51.827
29-05-2021;Agustín;Tienda B;Código digital STEAM;Crédito;$33.993
30-03-2021;María;Tienda A;Preventa Juego NSW;Crédito;$56.791
08-10-2022;Matías;Tienda A;Código digital PSN;Crédito;$33.060
22-11-2021;Ambrosio;Tienda D;Preventa Juego STEAM;Débito;$59.267
06-11-2021;Francisco;Tienda C;Suscripción;Crédito;$49.941
30-05-2022;Matías;Tienda A;Código digital PSN;Crédito;$55.521
05-05-2022;Francisco;Tienda C;Juego NSW;Crédito;$28.485
30-04-2022;Francisco;Tienda C;Preventa Juego STEAM;Débito;$57.817
20-02-2022;Kike;Tienda B;Preventa Juego NSW;Débito;$40.119
24-04-2022;Agustín;Tienda B;Juego PC;Crédito;$55.644
05-01-2022;Diego;Tienda C;Código digital XBOX;Crédito;$37.864
22-03-2021;Agustín;Tienda B;Preventa Juego PS5;Crédito;$45.658
04-09-2022;María;Tienda A;Juego NSW;Débito;$50.715
29-04-2022;María;Tienda A;Juego XBOX;Crédito;$44.432
02-08-2021;Francisco;Tienda C;Preventa Juego NSW;Débito;$37.890
08-08-2022;Matías;Tienda A;Preventa Juego NSW;Débito;$62.499
09-10-2021;Ambrosio;Tienda D;Juego NSW;Crédito;$38.032
29-05-2021;Diego;Tienda C;Suscripción;Crédito;$53.809
06-07-2022;Ambrosio;Tienda D;Código digital STEAM;Crédito;$51.070
08-08-2021;Agustín;Tienda B;Juego XBOX;Crédito;$57.405
08-04-2021;Kike;Tienda B;Suscripción;Débito;$63.179
24-05-2022;Matías;Tienda A;Juego PC;Crédito;$47.506
23-09-2022;Ambrosio;Tienda D;Juego NSW;Crédito;$49.158
12-07-2022;Antonio;Tienda D;Juego PC;Débito;$57.995
13-08-2021;Ambrosio;Tienda D;Preventa Juego XBOX;Débito;$44.324
11-10-2022;Agustín;Tienda B;Preventa Juego NSW;Crédito;$64.370
27-02-2022;María;Tienda A;Preventa Juego NSW;Débito;$46.081
06-10-2022;Francisco;Tienda C;Código digital STEAM;Crédito;$60.173
17-01-2021;Ambrosio;Tienda D;Preventa Juego NSW;Crédito;$41.411
13-08-2022;Antonio;Tienda D;Preventa Juego XBOX;Crédito;$50.599
08-10-2021;María;Tienda A;Código digital PSN;Crédito;$47.318
16-06-2022;Diego;Tienda C;Juego PC;Crédito;$54.538
06-06-2022;Agustín;Tienda B;Suscripción;Crédito;$30.295
23-04-2021;Francisco;Tienda C;Código digital NSW;Crédito;$32.514
14-04-2022;María;Tienda A;Preventa Juego XBOX;Crédito;$34.245
03-10-2021;Ambrosio;Tienda D;Preventa Juego XBOX;Crédito;$31.506
17-04-2022;Agustín;Tienda B;Preventa Juego XBOX;Crédito;$29.283
04-04-2021;Ambrosio;Tienda D;Código digital STEAM;Crédito;$48.444
25-02-2022;María;Tienda A;Preventa Juego NSW;Débito;$61.598
13-06-2021;Antonio;Tienda D;Código digital NSW;Débito;$38.729
18-06-2021;Antonio;Tienda D;Juego PS5;Débito;$62.954
03-04-2021;María;Tienda A;Juego NSW;Débito;$50.618
16-06-2021;Diego;Tienda C;Código digital STEAM;Crédito;$30.557
10-07-2021;María;Tienda A;Código digital XBOX;Crédito;$27.941
23-12-2021;Agustín;Tienda B;Preventa Juego NSW;Crédito;$39.918
18-06-2021;Matías;Tienda A;Juego PS5;Crédito;$54.000
20-01-2022;Francisco;Tienda C;Código digital XBOX;Crédito;$34.737
02-07-2021;María;Tienda A;Preventa Juego NSW;Crédito;$52.335
21-04-2022;Francisco;Tienda C;Juego XBOX;Crédito;$31.164
25-02-2022;Diego;Tienda C;Preventa Juego STEAM;Débito;$38.803
18-07-2021;Agustín;Tienda B;Código digital STEAM;Crédito;$63.079
11-09-2021;Agustín;Tienda B;Código digital STEAM;Crédito;$46.134
16-01-2021;Matías;Tienda A;Juego PS5;Crédito;$41.788
11-06-2021;Ambrosio;Tienda D;Código digital NSW;Crédito;$51.813
30-01-2021;Francisco;Tienda C;Código digital PSN;Débito;$35.174
07-07-2022;Diego;Tienda C;Preventa Juego XBOX;Crédito;$63.036
25-02-2022;Matías;Tienda A;Juego PS5;Crédito;$39.359
01-12-2021;Francisco;Tienda C;Preventa Juego XBOX;Débito;$48.425
30-11-2021;Agustín;Tienda B;Juego XBOX;Crédito;$47.760
23-08-2022;Francisco;Tienda C;Preventa Juego XBOX;Crédito;$36.516
07-10-2021;Kike;Tienda B;Código digital PSN;Crédito;$53.673
28-08-2022;María;Tienda A;Juego PC;Débito;$62.010
12-04-2021;Ambrosio;Tienda D;Código digital NSW;Crédito;$45.962
15-06-2021;Kike;Tienda B;Preventa Juego STEAM;Débito;$51.691
14-11-2021;Diego;Tienda C;Código digital PSN;Débito;$58.841
16-01-2022;Kike;Tienda B;Juego NSW;Crédito;$62.760
26-07-2021;Francisco;Tienda C;Suscripción;Débito;$49.598
21-10-2022;Antonio;Tienda D;Código digital NSW;Crédito;$63.975
29-08-2022;Diego;Tienda C;Juego NSW;Crédito;$29.516
25-12-2021;Kike;Tienda B;Código digital PSN;Débito;$53.875
19-07-2021;María;Tienda A;Suscripción;Crédito;$42.120
14-07-2021;Kike;Tienda B;Juego XBOX;Crédito;$38.269
14-12-2021;Ambrosio;Tienda D;Juego NSW;Débito;$54.972
02-12-2021;Diego;Tienda C;Juego PS5;Crédito;$42.550
21-10-2021;María;Tienda A;Juego PC;Débito;$63.568
01-09-2021;María;Tienda A;Código digital NSW;Débito;$28.351
24-06-2022;Diego;Tienda C;Código digital PSN;Débito;$40.695
17-02-2022;Matías;Tienda A;Código digital STEAM;Crédito;$58.953
18-02-2021;Ambrosio;Tienda D;Código digital PSN;Débito;$59.561
16-04-2022;Ambrosio;Tienda D;Juego XBOX;Débito;$52.702
01-07-2021;María;Tienda A;Juego NSW;Crédito;$56.552
08-10-2022;Francisco;Tienda C;Código digital NSW;Débito;$56.582
03-02-2022;Diego;Tienda C;Preventa Juego PS5;Débito;$38.747
22-11-2021;Matías;Tienda A;Juego NSW;Débito;$56.073
28-01-2022;Kike;Tienda B;Código digital PSN;Crédito;$29.127
01-06-2022;Diego;Tienda C;Juego PC;Débito;$53.708
16-06-2022;Antonio;Tienda D;Preventa Juego STEAM;Débito;$52.889
24-07-2021;Matías;Tienda A;Código digital XBOX;Débito;$53.189
31-03-2021;Diego;Tienda C;Juego NSW;Crédito;$33.737
17-07-2021;María;Tienda A;Preventa Juego STEAM;Crédito;$41.336
27-09-2022;Kike;Tienda B;Juego PC;Débito;$63.534
05-08-2022;Diego;Tienda C;Suscripción;Crédito;$51.089
09-04-2021;Diego;Tienda C;Código digital NSW;Crédito;$40.611
31-01-2021;Antonio;Tienda D;Código digital STEAM;Débito;$46.818
20-03-2022;Diego;Tienda C;Juego XBOX;Crédito;$52.654
21-06-2021;Diego;Tienda C;Suscripción;Crédito;$49.658
10-02-2021;Matías;Tienda A;Código digital XBOX;Débito;$28.413
04-04-2022;Ambrosio;Tienda D;Juego NSW;Débito;$57.364
08-12-2021;Matías;Tienda A;Código digital XBOX;Débito;$34.653
11-05-2022;Antonio;Tienda D;Juego XBOX;Débito;$48.467
16-01-2021;María;Tienda A;Código digital XBOX;Crédito;$39.668
08-10-2021;Kike;Tienda B;Código digital STEAM;Débito;$56.315
31-07-2021;Kike;Tienda B;Código digital STEAM;Débito;$46.118
24-04-2021;Matías;Tienda A;Juego PC;Débito;$35.218
09-06-2021;Antonio;Tienda D;Juego PS5;Crédito;$55.332
07-10-2022;Antonio;Tienda D;Código digital STEAM;Crédito;$50.191
18-09-2021;Kike;Tienda B;Juego PS5;Débito;$46.154
16-10-2021;Diego;Tienda C;Código digital NSW;Débito;$46.908
26-03-2021;Agustín;Tienda B;Juego PC;Débito;$63.662
17-01-2021;Matías;Tienda A;Código digital NSW;Débito;$52.051
17-01-2022;María;Tienda A;Preventa Juego PS5;Débito;$56.274
12-09-2021;Francisco;Tienda C;Juego NSW;Crédito;$50.259
02-07-2021;Kike;Tienda B;Preventa Juego PS5;Débito;$35.735
08-07-2022;María;Tienda A;Preventa Juego XBOX;Crédito;$64.548
13-06-2022;Ambrosio;Tienda D;Código digital PSN;Débito;$58.330
26-01-2021;Diego;Tienda C;Preventa Juego NSW;Crédito;$28.506
09-01-2022;Ambrosio;Tienda D;Suscripción;Débito;$33.745
17-10-2021;Antonio;Tienda D;Preventa Juego PS5;Crédito;$47.503
26-01-2022;Francisco;Tienda C;Juego XBOX;Crédito;$38.484
28-09-2022;Francisco;Tienda C;Código digital PSN;Crédito;$59.884
25-07-2022;Antonio;Tienda D;Juego XBOX;Crédito;$41.298
29-11-2021;Ambrosio;Tienda D;Código digital NSW;Débito;$64.053
25-04-2021;Antonio;Tienda D;Suscripción;Débito;$57.561
16-06-2022;Matías;Tienda A;Preventa Juego NSW;Débito;$51.569
21-08-2022;Kike;Tienda B;Preventa Juego STEAM;Débito;$41.401
24-08-2021;Matías;Tienda A;Preventa Juego PS5;Débito;$43.054
08-06-2021;Ambrosio;Tienda D;Código digital PSN;Crédito;$49.501
04-09-2021;Matías;Tienda A;Suscripción;Crédito;$48.397
16-12-2021;María;Tienda A;Preventa Juego XBOX;Débito;$58.980
04-06-2021;Diego;Tienda C;Juego NSW;Crédito;$32.104
24-06-2021;Diego;Tienda C;Juego PS5;Crédito;$38.579
02-02-2021;Ambrosio;Tienda D;Preventa Juego STEAM;Débito;$54.486
